src,dst,edge_type
placenta_13,placenta_95,ancestry
placenta_13,placenta_112,ancestry
placenta_14,placenta_24,ancestry
placenta_14,placenta_63,ancestry
placenta_14,placenta_67,ancestry
placenta_14,placenta_77,ancestry
placenta_14,placenta_79,ancestry
placenta_14,placenta_85,ancestry
placenta_14,placenta_89,ancestry
placenta_14,placenta_91,ancestry
placenta_14,placenta_93,ancestry
placenta_14,placenta_94,ancestry
placenta_14,placenta_95,ancestry
placenta_14,placenta_112,ancestry
placenta_15,placenta_17,ancestry
placenta_15,placenta_21,ancestry
placenta_15,placenta_25,ancestry
placenta_15,placenta_34,ancestry
placenta_15,placenta_46,ancestry
placenta_15,placenta_48,ancestry
placenta_15,placenta_54,ancestry
placenta_15,placenta_60,ancestry
placenta_15,placenta_65,ancestry
placenta_15,placenta_69,ancestry
placenta_15,placenta_70,ancestry
placenta_15,placenta_72,ancestry
placenta_15,placenta_73,ancestry
placenta_15,placenta_74,ancestry
placenta_15,placenta_78,ancestry
placenta_15,placenta_80,ancestry
placenta_15,placenta_81,ancestry
placenta_15,placenta_82,ancestry
placenta_15,placenta_83,ancestry
placenta_15,placenta_86,ancestry
placenta_15,placenta_90,ancestry
placenta_15,placenta_96,ancestry
placenta_15,placenta_104,ancestry
placenta_15,placenta_111,ancestry
placenta_15,placenta_119,ancestry
placenta_16,placenta_18,ancestry
placenta_16,placenta_19,ancestry
placenta_16,placenta_20,ancestry
placenta_16,placenta_22,ancestry
placenta_16,placenta_23,ancestry
placenta_16,placenta_27,ancestry
placenta_16,placenta_28,ancestry
placenta_16,placenta_31,ancestry
placenta_16,placenta_32,ancestry
placenta_16,placenta_33,ancestry
placenta_16,placenta_35,ancestry
placenta_16,placenta_36,ancestry
placenta_16,placenta_37,ancestry
placenta_16,placenta_38,ancestry
placenta_16,placenta_39,ancestry
placenta_16,placenta_40,ancestry
placenta_16,placenta_41,ancestry
placenta_16,placenta_42,ancestry
placenta_16,placenta_43,ancestry
placenta_16,placenta_44,ancestry
placenta_16,placenta_45,ancestry
placenta_16,placenta_47,ancestry
placenta_16,placenta_50,ancestry
placenta_16,placenta_53,ancestry
placenta_16,placenta_55,ancestry
placenta_16,placenta_58,ancestry
placenta_16,placenta_59,ancestry
placenta_16,placenta_61,ancestry
placenta_16,placenta_62,ancestry
placenta_16,placenta_64,ancestry
placenta_16,placenta_66,ancestry
placenta_16,placenta_68,ancestry
placenta_16,placenta_71,ancestry
placenta_16,placenta_75,ancestry
placenta_16,placenta_76,ancestry
placenta_16,placenta_84,ancestry
placenta_16,placenta_87,ancestry
placenta_16,placenta_88,ancestry
placenta_16,placenta_92,ancestry
placenta_16,placenta_97,ancestry
placenta_16,placenta_99,ancestry
placenta_16,placenta_100,ancestry
placenta_16,placenta_101,ancestry
placenta_16,placenta_102,ancestry
placenta_16,placenta_105,ancestry
placenta_16,placenta_106,ancestry
placenta_16,placenta_107,ancestry
placenta_16,placenta_109,ancestry
placenta_16,placenta_110,ancestry
placenta_16,placenta_113,ancestry
placenta_16,placenta_115,ancestry
placenta_16,placenta_116,ancestry
placenta_16,placenta_117,ancestry
placenta_16,placenta_118,ancestry
placenta_16,placenta_120,ancestry
placenta_16,placenta_121,ancestry
placenta_16,placenta_122,ancestry
placenta_17,placenta_21,ancestry
placenta_17,placenta_25,ancestry
placenta_17,placenta_34,ancestry
placenta_17,placenta_46,ancestry
placenta_17,placenta_48,ancestry
placenta_17,placenta_54,ancestry
placenta_17,placenta_60,ancestry
placenta_17,placenta_65,ancestry
placenta_17,placenta_69,ancestry
placenta_17,placenta_70,ancestry
placenta_17,placenta_72,ancestry
placenta_17,placenta_73,ancestry
placenta_17,placenta_74,ancestry
placenta_17,placenta_78,ancestry
placenta_17,placenta_80,ancestry
placenta_17,placenta_81,ancestry
placenta_17,placenta_82,ancestry
placenta_17,placenta_83,ancestry
placenta_17,placenta_86,ancestry
placenta_17,placenta_90,ancestry
placenta_17,placenta_96,ancestry
placenta_17,placenta_104,ancestry
placenta_17,placenta_111,ancestry
placenta_17,placenta_119,ancestry
placenta_18,placenta_19,ancestry
placenta_18,placenta_20,ancestry
placenta_18,placenta_22,ancestry
placenta_18,placenta_23,ancestry
placenta_18,placenta_27,ancestry
placenta_18,placenta_28,ancestry
placenta_18,placenta_31,ancestry
placenta_18,placenta_32,ancestry
placenta_18,placenta_33,ancestry
placenta_18,placenta_35,ancestry
placenta_18,placenta_36,ancestry
placenta_18,placenta_37,ancestry
placenta_18,placenta_38,ancestry
placenta_18,placenta_39,ancestry
placenta_18,placenta_40,ancestry
placenta_18,placenta_41,ancestry
placenta_18,placenta_42,ancestry
placenta_18,placenta_43,ancestry
placenta_18,placenta_44,ancestry
placenta_18,placenta_45,ancestry
placenta_18,placenta_47,ancestry
placenta_18,placenta_50,ancestry
placenta_18,placenta_53,ancestry
placenta_18,placenta_55,ancestry
placenta_18,placenta_58,ancestry
placenta_18,placenta_59,ancestry
placenta_18,placenta_61,ancestry
placenta_18,placenta_62,ancestry
placenta_18,placenta_64,ancestry
placenta_18,placenta_66,ancestry
placenta_18,placenta_68,ancestry
placenta_18,placenta_71,ancestry
placenta_18,placenta_75,ancestry
placenta_18,placenta_76,ancestry
placenta_18,placenta_84,ancestry
placenta_18,placenta_87,ancestry
placenta_18,placenta_88,ancestry
placenta_18,placenta_92,ancestry
placenta_18,placenta_97,ancestry
placenta_18,placenta_99,ancestry
placenta_18,placenta_100,ancestry
placenta_18,placenta_101,ancestry
placenta_18,placenta_102,ancestry
placenta_18,placenta_105,ancestry
placenta_18,placenta_106,ancestry
placenta_18,placenta_107,ancestry
placenta_18,placenta_109,ancestry
placenta_18,placenta_110,ancestry
placenta_18,placenta_113,ancestry
placenta_18,placenta_115,ancestry
placenta_18,placenta_116,ancestry
placenta_18,placenta_117,ancestry
placenta_18,placenta_118,ancestry
placenta_18,placenta_120,ancestry
placenta_18,placenta_121,ancestry
placenta_18,placenta_122,ancestry
placenta_19,placenta_20,ancestry
placenta_19,placenta_22,ancestry
placenta_19,placenta_23,ancestry
placenta_19,placenta_27,ancestry
placenta_19,placenta_28,ancestry
placenta_19,placenta_31,ancestry
placenta_19,placenta_32,ancestry
placenta_19,placenta_33,ancestry
placenta_19,placenta_35,ancestry
placenta_19,placenta_36,ancestry
placenta_19,placenta_37,ancestry
placenta_19,placenta_38,ancestry
placenta_19,placenta_39,ancestry
placenta_19,placenta_40,ancestry
placenta_19,placenta_41,ancestry
placenta_19,placenta_42,ancestry
placenta_19,placenta_43,ancestry
placenta_19,placenta_44,ancestry
placenta_19,placenta_45,ancestry
placenta_19,placenta_47,ancestry
placenta_19,placenta_50,ancestry
placenta_19,placenta_53,ancestry
placenta_19,placenta_55,ancestry
placenta_19,placenta_58,ancestry
placenta_19,placenta_59,ancestry
placenta_19,placenta_61,ancestry
placenta_19,placenta_62,ancestry
placenta_19,placenta_64,ancestry
placenta_19,placenta_66,ancestry
placenta_19,placenta_68,ancestry
placenta_19,placenta_71,ancestry
placenta_19,placenta_75,ancestry
placenta_19,placenta_76,ancestry
placenta_19,placenta_84,ancestry
placenta_19,placenta_87,ancestry
placenta_19,placenta_88,ancestry
placenta_19,placenta_92,ancestry
placenta_19,placenta_97,ancestry
placenta_19,placenta_99,ancestry
placenta_19,placenta_100,ancestry
placenta_19,placenta_101,ancestry
placenta_19,placenta_102,ancestry
placenta_19,placenta_105,ancestry
placenta_19,placenta_106,ancestry
placenta_19,placenta_107,ancestry
placenta_19,placenta_109,ancestry
placenta_19,placenta_110,ancestry
placenta_19,placenta_113,ancestry
placenta_19,placenta_115,ancestry
placenta_19,placenta_116,ancestry
placenta_19,placenta_117,ancestry
placenta_19,placenta_118,ancestry
placenta_19,placenta_120,ancestry
placenta_19,placenta_121,ancestry
placenta_19,placenta_122,ancestry
placenta_20,placenta_22,ancestry
placenta_20,placenta_23,ancestry
placenta_20,placenta_27,ancestry
placenta_20,placenta_28,ancestry
placenta_20,placenta_31,ancestry
placenta_20,placenta_32,ancestry
placenta_20,placenta_33,ancestry
placenta_20,placenta_35,ancestry
placenta_20,placenta_36,ancestry
placenta_20,placenta_37,ancestry
placenta_20,placenta_38,ancestry
placenta_20,placenta_39,ancestry
placenta_20,placenta_40,ancestry
placenta_20,placenta_41,ancestry
placenta_20,placenta_42,ancestry
placenta_20,placenta_43,ancestry
placenta_20,placenta_44,ancestry
placenta_20,placenta_45,ancestry
placenta_20,placenta_47,ancestry
placenta_20,placenta_50,ancestry
placenta_20,placenta_53,ancestry
placenta_20,placenta_55,ancestry
placenta_20,placenta_58,ancestry
placenta_20,placenta_59,ancestry
placenta_20,placenta_61,ancestry
placenta_20,placenta_62,ancestry
placenta_20,placenta_64,ancestry
placenta_20,placenta_66,ancestry
placenta_20,placenta_68,ancestry
placenta_20,placenta_71,ancestry
placenta_20,placenta_75,ancestry
placenta_20,placenta_76,ancestry
placenta_20,placenta_84,ancestry
placenta_20,placenta_87,ancestry
placenta_20,placenta_88,ancestry
placenta_20,placenta_92,ancestry
placenta_20,placenta_97,ancestry
placenta_20,placenta_99,ancestry
placenta_20,placenta_100,ancestry
placenta_20,placenta_101,ancestry
placenta_20,placenta_102,ancestry
placenta_20,placenta_105,ancestry
placenta_20,placenta_106,ancestry
placenta_20,placenta_107,ancestry
placenta_20,placenta_109,ancestry
placenta_20,placenta_110,ancestry
placenta_20,placenta_113,ancestry
placenta_20,placenta_115,ancestry
placenta_20,placenta_116,ancestry
placenta_20,placenta_117,ancestry
placenta_20,placenta_118,ancestry
placenta_20,placenta_120,ancestry
placenta_20,placenta_121,ancestry
placenta_20,placenta_122,ancestry
placenta_21,placenta_25,ancestry
placenta_21,placenta_34,ancestry
placenta_21,placenta_46,ancestry
placenta_21,placenta_48,ancestry
placenta_21,placenta_54,ancestry
placenta_21,placenta_60,ancestry
placenta_21,placenta_65,ancestry
placenta_21,placenta_69,ancestry
placenta_21,placenta_70,ancestry
placenta_21,placenta_72,ancestry
placenta_21,placenta_73,ancestry
placenta_21,placenta_74,ancestry
placenta_21,placenta_78,ancestry
placenta_21,placenta_80,ancestry
placenta_21,placenta_81,ancestry
placenta_21,placenta_82,ancestry
placenta_21,placenta_83,ancestry
placenta_21,placenta_86,ancestry
placenta_21,placenta_90,ancestry
placenta_21,placenta_96,ancestry
placenta_21,placenta_104,ancestry
placenta_21,placenta_111,ancestry
placenta_21,placenta_119,ancestry
placenta_22,placenta_23,ancestry
placenta_22,placenta_27,ancestry
placenta_22,placenta_28,ancestry
placenta_22,placenta_31,ancestry
placenta_22,placenta_32,ancestry
placenta_22,placenta_33,ancestry
placenta_22,placenta_35,ancestry
placenta_22,placenta_36,ancestry
placenta_22,placenta_37,ancestry
placenta_22,placenta_38,ancestry
placenta_22,placenta_39,ancestry
placenta_22,placenta_40,ancestry
placenta_22,placenta_41,ancestry
placenta_22,placenta_42,ancestry
placenta_22,placenta_43,ancestry
placenta_22,placenta_44,ancestry
placenta_22,placenta_45,ancestry
placenta_22,placenta_47,ancestry
placenta_22,placenta_50,ancestry
placenta_22,placenta_53,ancestry
placenta_22,placenta_55,ancestry
placenta_22,placenta_58,ancestry
placenta_22,placenta_59,ancestry
placenta_22,placenta_61,ancestry
placenta_22,placenta_62,ancestry
placenta_22,placenta_64,ancestry
placenta_22,placenta_66,ancestry
placenta_22,placenta_68,ancestry
placenta_22,placenta_71,ancestry
placenta_22,placenta_75,ancestry
placenta_22,placenta_76,ancestry
placenta_22,placenta_84,ancestry
placenta_22,placenta_87,ancestry
placenta_22,placenta_88,ancestry
placenta_22,placenta_92,ancestry
placenta_22,placenta_97,ancestry
placenta_22,placenta_99,ancestry
placenta_22,placenta_100,ancestry
placenta_22,placenta_101,ancestry
placenta_22,placenta_102,ancestry
placenta_22,placenta_105,ancestry
placenta_22,placenta_106,ancestry
placenta_22,placenta_107,ancestry
placenta_22,placenta_109,ancestry
placenta_22,placenta_110,ancestry
placenta_22,placenta_113,ancestry
placenta_22,placenta_115,ancestry
placenta_22,placenta_116,ancestry
placenta_22,placenta_117,ancestry
placenta_22,placenta_118,ancestry
placenta_22,placenta_120,ancestry
placenta_22,placenta_121,ancestry
placenta_22,placenta_122,ancestry
placenta_23,placenta_27,ancestry
placenta_23,placenta_28,ancestry
placenta_23,placenta_31,ancestry
placenta_23,placenta_32,ancestry
placenta_23,placenta_33,ancestry
placenta_23,placenta_35,ancestry
placenta_23,placenta_36,ancestry
placenta_23,placenta_37,ancestry
placenta_23,placenta_38,ancestry
placenta_23,placenta_39,ancestry
placenta_23,placenta_40,ancestry
placenta_23,placenta_41,ancestry
placenta_23,placenta_42,ancestry
placenta_23,placenta_43,ancestry
placenta_23,placenta_44,ancestry
placenta_23,placenta_45,ancestry
placenta_23,placenta_47,ancestry
placenta_23,placenta_50,ancestry
placenta_23,placenta_53,ancestry
placenta_23,placenta_55,ancestry
placenta_23,placenta_58,ancestry
placenta_23,placenta_59,ancestry
placenta_23,placenta_61,ancestry
placenta_23,placenta_62,ancestry
placenta_23,placenta_64,ancestry
placenta_23,placenta_66,ancestry
placenta_23,placenta_68,ancestry
placenta_23,placenta_71,ancestry
placenta_23,placenta_75,ancestry
placenta_23,placenta_76,ancestry
placenta_23,placenta_84,ancestry
placenta_23,placenta_87,ancestry
placenta_23,placenta_88,ancestry
placenta_23,placenta_92,ancestry
placenta_23,placenta_97,ancestry
placenta_23,placenta_99,ancestry
placenta_23,placenta_100,ancestry
placenta_23,placenta_101,ancestry
placenta_23,placenta_102,ancestry
placenta_23,placenta_105,ancestry
placenta_23,placenta_106,ancestry
placenta_23,placenta_107,ancestry
placenta_23,placenta_109,ancestry
placenta_23,placenta_110,ancestry
placenta_23,placenta_113,ancestry
placenta_23,placenta_115,ancestry
placenta_23,placenta_116,ancestry
placenta_23,placenta_117,ancestry
placenta_23,placenta_118,ancestry
placenta_23,placenta_120,ancestry
placenta_23,placenta_121,ancestry
placenta_23,placenta_122,ancestry
placenta_24,placenta_63,ancestry
placenta_24,placenta_67,ancestry
placenta_24,placenta_77,ancestry
placenta_24,placenta_79,ancestry
placenta_24,placenta_85,ancestry
placenta_24,placenta_89,ancestry
placenta_24,placenta_91,ancestry
placenta_24,placenta_93,ancestry
placenta_24,placenta_94,ancestry
placenta_24,placenta_95,ancestry
placenta_24,placenta_112,ancestry
placenta_25,placenta_34,ancestry
placenta_25,placenta_46,ancestry
placenta_25,placenta_48,ancestry
placenta_25,placenta_54,ancestry
placenta_25,placenta_60,ancestry
placenta_25,placenta_65,ancestry
placenta_25,placenta_69,ancestry
placenta_25,placenta_70,ancestry
placenta_25,placenta_72,ancestry
placenta_25,placenta_73,ancestry
placenta_25,placenta_74,ancestry
placenta_25,placenta_78,ancestry
placenta_25,placenta_80,ancestry
placenta_25,placenta_81,ancestry
placenta_25,placenta_82,ancestry
placenta_25,placenta_83,ancestry
placenta_25,placenta_86,ancestry
placenta_25,placenta_90,ancestry
placenta_25,placenta_96,ancestry
placenta_25,placenta_104,ancestry
placenta_25,placenta_111,ancestry
placenta_25,placenta_119,ancestry
placenta_27,placenta_28,ancestry
placenta_27,placenta_31,ancestry
placenta_27,placenta_32,ancestry
placenta_27,placenta_33,ancestry
placenta_27,placenta_35,ancestry
placenta_27,placenta_36,ancestry
placenta_27,placenta_37,ancestry
placenta_27,placenta_38,ancestry
placenta_27,placenta_39,ancestry
placenta_27,placenta_40,ancestry
placenta_27,placenta_41,ancestry
placenta_27,placenta_42,ancestry
placenta_27,placenta_43,ancestry
placenta_27,placenta_44,ancestry
placenta_27,placenta_45,ancestry
placenta_27,placenta_47,ancestry
placenta_27,placenta_50,ancestry
placenta_27,placenta_53,ancestry
placenta_27,placenta_55,ancestry
placenta_27,placenta_58,ancestry
placenta_27,placenta_59,ancestry
placenta_27,placenta_61,ancestry
placenta_27,placenta_62,ancestry
placenta_27,placenta_64,ancestry
placenta_27,placenta_66,ancestry
placenta_27,placenta_68,ancestry
placenta_27,placenta_71,ancestry
placenta_27,placenta_75,ancestry
placenta_27,placenta_76,ancestry
placenta_27,placenta_84,ancestry
placenta_27,placenta_87,ancestry
placenta_27,placenta_88,ancestry
placenta_27,placenta_92,ancestry
placenta_27,placenta_97,ancestry
placenta_27,placenta_99,ancestry
placenta_27,placenta_100,ancestry
placenta_27,placenta_101,ancestry
placenta_27,placenta_102,ancestry
placenta_27,placenta_105,ancestry
placenta_27,placenta_106,ancestry
placenta_27,placenta_107,ancestry
placenta_27,placenta_109,ancestry
placenta_27,placenta_110,ancestry
placenta_27,placenta_113,ancestry
placenta_27,placenta_115,ancestry
placenta_27,placenta_116,ancestry
placenta_27,placenta_117,ancestry
placenta_27,placenta_118,ancestry
placenta_27,placenta_120,ancestry
placenta_27,placenta_121,ancestry
placenta_27,placenta_122,ancestry
placenta_28,placenta_31,ancestry
placenta_28,placenta_32,ancestry
placenta_28,placenta_33,ancestry
placenta_28,placenta_35,ancestry
placenta_28,placenta_36,ancestry
placenta_28,placenta_37,ancestry
placenta_28,placenta_38,ancestry
